2019/04/18 20:22:26 [notice] 7436#6776: signal process started
2019/04/18 20:28:01 [emerg] 12700#6984: "server_tokens" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:4
2019/04/18 20:28:29 [emerg] 12460#11644: "add_header" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:8
2019/04/18 20:28:45 [emerg] 8020#7960: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:3
2019/04/18 20:29:48 [emerg] 9964#4972: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:2
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.sys" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.sys HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.TPF" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.TPF HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.nn" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.nn HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.adjunct" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.adjunct HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cfg" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cfg HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.backup" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.backup HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.chl+" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.chl+ HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.rdf+destype=cache+desformat=PDF" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.rdf+destype=cache+desformat=PDF HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.asa" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.asa HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.pt-br" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.pt-br HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.stm" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.stm HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.apw" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.apw HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.lasso" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.lasso HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.1" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.1 HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.idq" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.idq HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.back" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.back HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.nsfdeslo" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.nsfdeslo HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.snp" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.snp HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.VALIDATE_STMT" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.VALIDATE_STMT HTTP/1.1", host: "192.168.0.107"
